antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_length,antecedents_str,consequents_str,branch
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.43333333333333335,0.5083333333333333,0.35,0.8076923076923076,1.5889029003783102,1.0,0.1297222222222222,2.5566666666666658,0.65406162464986,0.5915492957746479,0.6088657105606257,0.748108448928121,2,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.5083333333333333,0.43333333333333335,0.35,0.6885245901639344,1.5889029003783102,1.0,0.1297222222222222,1.819298245614035,0.7538337368845842,0.5915492957746479,0.4503375120540019,0.748108448928121,2,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.5083333333333333,0.4166666666666667,0.3416666666666667,0.6721311475409837,1.6131147540983608,1.0,0.12986111111111112,1.7791666666666668,0.7730467135179827,0.5857142857142857,0.43793911007025776,0.7460655737704918,2,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.4166666666666667,0.5083333333333333,0.3416666666666667,0.82,1.6131147540983606,1.0,0.12986111111111112,2.731481481481481,0.6515679442508712,0.5857142857142857,0.6338983050847457,0.7460655737704918,2,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.43333333333333335,0.4166666666666667,0.30833333333333335,0.7115384615384616,1.7076923076923076,1.0,0.12777777777777777,2.022222222222222,0.7313195548489666,0.5692307692307692,0.5054945054945056,0.7257692307692307,2,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.4166666666666667,0.43333333333333335,0.30833333333333335,0.74,1.7076923076923076,1.0,0.12777777777777777,2.1794871794871793,0.7104247104247103,0.5692307692307692,0.5411764705882353,0.7257692307692307,2,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.35,0.4166666666666667,0.275,0.7857142857142858,1.885714285714286,1.0,0.12916666666666668,2.722222222222223,0.7226107226107226,0.5593220338983053,0.63265306122449,0.7228571428571429,3,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.30833333333333335,0.5083333333333333,0.275,0.8918918918918919,1.7545414266725743,1.0,0.11826388888888892,4.547916666666667,0.6217597663380797,0.5076923076923078,0.7801191021530005,0.7164377492246345,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.3416666666666667,0.43333333333333335,0.275,0.8048780487804879,1.8574108818011257,1.0,0.12694444444444447,2.9041666666666672,0.7011891062523975,0.55,0.6556671449067433,0.7197467166979363,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general",perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.43333333333333335,0.3416666666666667,0.275,0.6346153846153847,1.857410881801126,1.0,0.12694444444444447,1.8017543859649126,0.8146167557932265,0.55,0.4449853943524831,0.7197467166979363,3,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.5083333333333333,0.30833333333333335,0.275,0.5409836065573771,1.7545414266725743,1.0,0.11826388888888892,1.5068452380952382,0.8746789933230612,0.5076923076923078,0.3363618408058464,0.7164377492246345,3,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'})",0.4166666666666667,0.35,0.275,0.66,1.885714285714286,1.0,0.12916666666666668,1.9117647058823533,0.8051948051948054,0.5593220338983053,0.476923076923077,0.7228571428571429,3,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.5083333333333333,0.36666666666666664,0.30833333333333335,0.6065573770491804,1.6542473919523104,1.0,0.1219444444444445,1.6097222222222227,0.8043976179569402,0.5441176470588236,0.3787748058671271,0.7237332339791358,2,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.36666666666666664,0.5083333333333333,0.30833333333333335,0.840909090909091,1.6542473919523104,1.0,0.1219444444444445,3.0904761904761933,0.6244665718349932,0.5441176470588236,0.6764252696456089,0.7237332339791358,2,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.36666666666666664,0.4166666666666667,0.26666666666666666,0.7272727272727273,1.7454545454545454,1.0,0.1138888888888889,2.138888888888889,0.6743421052631581,0.5161290322580646,0.5324675324675325,0.6836363636363636,2,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.4166666666666667,0.36666666666666664,0.26666666666666666,0.64,1.7454545454545456,1.0,0.1138888888888889,1.7592592592592593,0.7321428571428573,0.5161290322580646,0.4315789473684211,0.6836363636363636,2,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.43333333333333335,0.36666666666666664,0.26666666666666666,0.6153846153846153,1.6783216783216783,1.0,0.10777777777777778,1.6466666666666663,0.7132352941176471,0.4999999999999999,0.3927125506072874,0.6713286713286712,2,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.36666666666666664,0.43333333333333335,0.26666666666666666,0.7272727272727273,1.6783216783216783,1.0,0.10777777777777778,2.077777777777778,0.6381578947368421,0.4999999999999999,0.518716577540107,0.6713286713286712,2,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.3416666666666667,0.36666666666666664,0.24166666666666667,0.7073170731707317,1.9290465631929048,1.0,0.1163888888888889,2.1638888888888883,0.7315582714971629,0.517857142857143,0.5378690629011553,0.6832039911308204,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general",perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.30833333333333335,0.4166666666666667,0.24166666666666667,0.7837837837837838,1.881081081081081,1.0,0.11319444444444443,2.697916666666666,0.6771915247195678,0.49999999999999994,0.6293436293436294,0.6818918918918919,3,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.26666666666666666,0.5083333333333333,0.24166666666666667,0.90625,1.7827868852459017,1.0,0.10611111111111113,5.2444444444444445,0.5987460815047023,0.4531250000000001,0.8093220338983051,0.6908299180327869,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.5083333333333333,0.26666666666666666,0.24166666666666667,0.4754098360655738,1.7827868852459017,1.0,0.10611111111111113,1.397916666666667,0.8930450029222677,0.4531250000000001,0.28464977645305517,0.6908299180327869,3,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.4166666666666667,0.30833333333333335,0.24166666666666667,0.58,1.881081081081081,1.0,0.11319444444444443,1.6468253968253965,0.8029556650246306,0.49999999999999994,0.3927710843373493,0.6818918918918919,3,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.36666666666666664,0.3416666666666667,0.24166666666666667,0.6590909090909092,1.9290465631929048,1.0,0.1163888888888889,1.9311111111111114,0.7604355716878404,0.517857142857143,0.48216340621403925,0.6832039911308204,3,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.35,0.36666666666666664,0.225,0.6428571428571429,1.7532467532467535,1.0,0.09666666666666668,1.7733333333333334,0.6609686609686609,0.4576271186440679,0.4360902255639099,0.6282467532467533,3,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.26666666666666666,0.5083333333333333,0.225,0.84375,1.6598360655737705,1.0,0.08944444444444447,3.146666666666667,0.5420875420875422,0.40909090909090917,0.6822033898305085,0.6431864754098361,3,"perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.30833333333333335,0.43333333333333335,0.225,0.7297297297297297,1.683991683991684,1.0,0.09138888888888888,2.0966666666666667,0.5872378402498883,0.4354838709677419,0.5230524642289348,0.6244802494802495,3,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.43333333333333335,0.30833333333333335,0.225,0.5192307692307693,1.683991683991684,1.0,0.09138888888888888,1.4386666666666668,0.7167755991285403,0.4354838709677419,0.3049119555143652,0.6244802494802495,3,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.5083333333333333,0.26666666666666666,0.225,0.4426229508196722,1.6598360655737707,1.0,0.08944444444444447,1.3156862745098041,0.8085373509102324,0.40909090909090917,0.23994038748137114,0.6431864754098361,3,perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'})",0.36666666666666664,0.35,0.225,0.6136363636363636,1.7532467532467535,1.0,0.09666666666666668,1.6823529411764706,0.6783625730994154,0.4576271186440679,0.4055944055944056,0.6282467532467533,3,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.26666666666666666,0.4166666666666667,0.2,0.75,1.7999999999999998,1.0,0.08888888888888889,2.333333333333333,0.606060606060606,0.41379310344827586,0.5714285714285715,0.615,3,"perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.30833333333333335,0.36666666666666664,0.2,0.6486486486486487,1.7690417690417692,1.0,0.08694444444444446,1.8025641025641026,0.6285140562248998,0.42105263157894735,0.44523470839260326,0.597051597051597,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.26666666666666666,0.43333333333333335,0.2,0.75,1.7307692307692306,1.0,0.08444444444444445,2.2666666666666666,0.5757575757575757,0.4000000000000001,0.5588235294117647,0.6057692307692308,3,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.43333333333333335,0.26666666666666666,0.2,0.46153846153846156,1.7307692307692308,1.0,0.08444444444444445,1.3619047619047622,0.7450980392156863,0.4000000000000001,0.26573426573426573,0.6057692307692308,3,perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.36666666666666664,0.30833333333333335,0.2,0.5454545454545455,1.7690417690417692,1.0,0.08694444444444446,1.521666666666667,0.6864035087719299,0.42105263157894735,0.3428258488499453,0.597051597051597,3,perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.4166666666666667,0.26666666666666666,0.2,0.48,1.8,1.0,0.08888888888888889,1.4102564102564104,0.761904761904762,0.41379310344827586,0.29090909090909084,0.615,3,perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,"perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'}),0.275,0.36666666666666664,0.19166666666666668,0.6969696969696969,1.9008264462809916,1.0,0.09083333333333335,2.0899999999999994,0.6536731634182908,0.425925925925926,0.5215311004784688,0.6098484848484849,4,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 12 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'}),0.225,0.4166666666666667,0.19166666666666668,0.8518518518518519,2.0444444444444443,1.0,0.09791666666666668,3.9374999999999996,0.6591865357643759,0.4259259259259259,0.7460317460317462,0.6559259259259259,4,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 08 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'}),0.2,0.5083333333333333,0.19166666666666668,0.9583333333333334,1.8852459016393444,1.0,0.09000000000000001,11.800000000000011,0.5869565217391305,0.37096774193548393,0.9152542372881357,0.6676912568306012,4,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",perfect tmx tmt rebar 10 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general'}),0.24166666666666667,0.43333333333333335,0.19166666666666668,0.7931034482758621,1.830238726790451,1.0,0.08694444444444445,2.7388888888888894,0.5981844242713807,0.396551724137931,0.6348884381338743,0.6177055702917772,4,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",perfect tmx tmt rebar 20 mm - perfect tmx tmt - general,Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general'})","frozenset({'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.35,0.26666666666666666,0.19166666666666668,0.5476190476190477,2.053571428571429,1.0,0.09833333333333336,1.6210526315789477,0.7892976588628763,0.45098039215686275,0.3831168831168832,0.633184523809524,4,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general","perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})","frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.30833333333333335,0.30833333333333335,0.19166666666666668,0.6216216216216216,2.016070124178232,1.0,0.09659722222222222,1.8279761904761904,0.7286537454164483,0.45098039215686275,0.45294692282644083,0.6216216216216216,4,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general","perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})","frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.26666666666666666,0.3416666666666667,0.19166666666666668,0.7187500000000001,2.103658536585366,1.0,0.10055555555555556,2.3407407407407415,0.7154150197628458,0.45999999999999996,0.5727848101265824,0.6398628048780488,4,"perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general","perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})","frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})",0.3416666666666667,0.26666666666666666,0.19166666666666668,0.5609756097560976,2.103658536585366,1.0,0.10055555555555556,1.6703703703703707,0.7969179966978536,0.45999999999999996,0.40133037694013307,0.6398628048780488,4,"perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 10 mm - perfect tmx tmt - general","perfect tmx tmt rebar 12 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
"frozenset({'perfect tmx tmt rebar 10 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 12 mm - perfect tmx tmt - general'})","frozenset({'perfect tmx tmt rebar 20 mm - perfect tmx tmt - general', 'perfect tmx tmt rebar 08 mm - perfect tmx tmt - general'})",0.30833333333333335,0.30833333333333335,0.19166666666666668,0.6216216216216216,2.016070124178232,1.0,0.09659722222222222,1.8279761904761904,0.7286537454164483,0.45098039215686275,0.45294692282644083,0.6216216216216216,4,"perfect tmx tmt rebar 10 mm - perfect tmx tmt - general, perfect tmx tmt rebar 12 mm - perfect tmx tmt - general","perfect tmx tmt rebar 08 mm - perfect tmx tmt - general, perfect tmx tmt rebar 20 mm - perfect tmx tmt - general",Pasakha Godown
